"","RPE1.T18","RPE1.T24"
"RBBP4;RBBP7",0.0104941982605337,0.00751338245578792
"RBL1;RBL2",0.341004772751396,0.406116135049634
"RBM12;RBM12B",-0.135371459649882,-0.328788310825296
"RBM15;RBM15B",-0.0293705289557098,-0.132968030596669
"RBM23;RBM39",-0.135643284835183,-0.193411096601031
"RBM26;RBM27",0.758376108614063,0.781412778714069
"RBMS1;RBMS3",-0.146018662724219,-0.151686910252474
"RC3H1;RC3H2",0.00733116695808581,-0.0674193665926362
"REEP5;REEP6",0.296938645652176,0.247964365942738
"RFX5;RFX7",0.320503539179616,0.288676521429271
"RGMA;RGMB",-0.327603834414068,-0.395938664559762
"RHBDF1;RHBDF2",0.132554989213067,0.145807768722379
"RHOBTB1;RHOBTB2",0.106787337392841,0.0772997438105112
"RHOT1;RHOT2",0.445643036790509,0.479876090367121
"RHOU;RHOV",0.298083719442777,0.190613436171329
"RHPN1;RHPN2",0.0212684469051949,-0.0509154603198563
"RIC8A;RIC8B",-0.0595663486502601,-0.214025524667337
"RNF13;RNF167",0.0153574190216088,0.0321857150025812
"RNF43;ZNRF3",-0.278603777878265,-0.255566723546398
"RNF115;RNF126",-0.167903942193357,-0.198693973176478
"RNFT1;RNFT2",-0.0391595251016222,-0.0598300326310731
"ROCK1;ROCK2",0.121498683981137,-0.0198435463415008
"ROR1;ROR2",-0.0812513105266294,-0.0716822640727579
"ZNF608;ZNF609",0.388074571863634,0.445642904086989
"RPS6KA4;RPS6KA5",0.00549433940959988,0.00146168209098563
"RPS6KC1;SNX15",-0.0760793760116378,-0.136296836231063
"RPS27;RPS27L",-0.0184998019346506,-0.015368242547356
"RRAS;RRAS2",0.258757532405355,0.0948225582575871
"RYBP;YAF2",-0.0772418064465663,-0.132148283486057
"SAMD1;SAMD13",0.0152024353988948,-0.0538688796637264
"SAMD4A;SAMD4B",0.560886282570652,0.590394610429789
"SAMD10;SAMD12",0.076592318629908,0.0120956805122824
"SAP30;SAP30L",-0.135397862340794,-0.129816785172826
"SAR1A;SAR1B",0.701253828489497,0.689890525903434
"SCAF4;SCAF8",0.0144131783444556,-0.0018153927763197
"SCD;SCD5",0.488977305347851,0.565766357023019
"SEC11A;SEC11C",-0.175904749248886,-0.15689020998717
"SEC23A;SEC23B",0.825133020662879,0.853076317958583
"SEC24A;SEC24B",0.0747994515652103,0.0660212898047594
"SEC24C;SEC24D",0.539308328795562,0.555474422474787
"SEC31A;SEC31B",0.021333309418139,0.0365893099393785
"SEC61A1;SEC61A2",0.152975367995617,0.171304918834638
"SENP3;SENP5",0.19031435299908,0.227938473267533
"SERINC2;SERINC3",0.257887674161528,0.0933699009124711
"SERP1;SERP2",0.0191210050319895,0.0121716875487895
"SESN1;SESN2",0.0734798556270679,0.105438051067661
"SETD1A;SETD1B",-0.0850691758411752,-0.221787273616676
"SFXN1;SFXN3",0.111851940256469,0.150067457244282
"SFXN4;SFXN5",0.502480852744714,0.443148976065841
"SGMS1;SGMS2",0.478707479911608,0.409920342593908
"SGSM1;SGSM2",0.100720699044097,0.0147496916188939
"SGTA;SGTB",0.0599757244086793,0.037880386862719
"SIN3A;SIN3B",-0.384503111701992,-0.385858969121019
"SIX1;SIX2",-0.196231241499257,-0.184561692061918
"SIX4;SIX5",0.191727932233278,0.134054735197398
"SLC9A3;SLC9A5",-0.0966388415536307,-0.113562012010749
"SLC9A3R1;SLC9A3R2",0.0602161056466283,0.0959572046145341
"SLC12A4;SLC12A5",-0.000656555507296125,-0.030784762033362
"SLC24A1;SLC24A2",-0.195191286484942,-0.284221385883668
"SLC25A12;SLC25A13",-0.140465149692767,-0.125276928598905
"SLC25A14;SLC25A30",0.395520835157896,0.381147779531104
"SLC25A28;SLC25A37",1.52333341061734,1.49195445101239
"SLC25A33;SLC25A36",-0.109069946502646,-0.0797896487077104
"SLC29A1;SLC29A2",-0.0869711239128003,-0.14010261223942
"SLC35D1;SLC35D2",0.0709712989379653,-0.00595539989712646
"SLC41A2;SLC41A3",-0.21006773120152,-0.228685536475231
"SLC44A1;SLC44A3",0.182018641460417,0.241579053275855
"SLC52A2;SLC52A3",-0.426056293348398,-0.42933120179165
"SLK;STK10",-0.737413624104064,-0.917018868280803
"SMAD6;SMAD7",0.121664351263066,0.0254757808195468
"SMARCD1;SMARCD2",-0.121530519480168,-0.0983729355666815
"MIEF1;MIEF2",0.378664588024254,0.358208026606113
"SMTN;SMTNL2",-0.0640118516809672,-0.0770048794257033
"SMURF1;SMURF2",-0.304684432349821,-0.287659383570657
"SNAP23;SNAP25",0.139790214438809,0.121245031715935
"SNX12;SNX3",0.0602459512279556,0.0367478602278503
"SOCS4;SOCS5",-0.472944346900868,-0.671192268063827
"SORBS1;SORBS2",-0.205023055809542,-0.219534474962284
"SOS1;SOS2",0.26910257648715,0.309452646567842
"SOX5;SOX6",-0.32219041860951,-0.256753470194996
"SOX11;SOX12",-0.252688498711858,-0.357255471825069
"SP1;SP3",-0.190768694198809,-0.171343029979167
"SPARC;SPARCL1",0.106318595895444,0.0933170700089213
"SPATA2;SPATA2L",0.163726097216956,0.0579562098148875
"SPATA6;SPATA6L",-0.168043944296352,-0.145040698848099
"SPECC1;SPECC1L",-0.0464230973949633,-0.00264908829473975
"SPIRE1;SPIRE2",-0.134715498825888,-0.0650644862038873
"SPOP;SPOPL",-0.265555969436063,-0.38293214322538
"SPSB1;SPSB4",-0.0864098630160264,-0.130077536211173
"SPTLC2;SPTLC3",-0.316636723888052,-0.252715170635825
"SREK1;SRSF11",-0.141986972608965,-0.123739155606704
"SRSF1;SRSF9",0.0177806527519847,-0.0576828507557505
"SS18;SS18L1",0.118929612835178,0.116371029219187
"SSH1;SSH2",-0.222876719068218,-0.462138081553718
"ST8SIA2;ST8SIA4",-0.327615809231685,-0.3045133341486
"STAM;STAM2",0.413885962431286,0.49302652605833
"STAU1;STAU2",-0.0691834983932086,-0.1185676124912
"STK3;STK4",0.121484122811391,0.152138432131149
"STK38;STK38L",0.264449450683189,0.340674718429933
"STOX1;STOX2",-0.081653556408418,-0.22564742788075
"STRADA;STRADB",-0.00292519773488739,-0.0519956131098274
"STRIP1;STRIP2",0.276410742087632,0.227077210583623
"STX1A;STX1B",-0.2040328413596,-0.276238340806623
"STX10;STX6",-0.163658394191709,-0.252309157890032
"STX12;STX7",-0.023088307767832,0.015333360447651
"SULF1;SULF2",0.093000416007025,0.0726541288586565
"SUN1;SUN2",0.123917196015922,0.0633228531194006
"SYCP2;SYCP2L",0.139762979285541,0.203831939437422
"SYDE1;SYDE2",0.136307664050159,0.114804448456869
"TAF4;TAF4B",-0.300182158767662,-0.2466749014988
"TANC1;TANC2",-0.160887244059614,-0.214737558732817
"TARS;TARSL2",-0.3990805355399,-0.341326376683894
"TBC1D1;TBC1D4",-0.0325633229391828,-0.140536221349844
"TBC1D9;TBC1D9B",-0.0957916793784596,-0.0826021364667466
"TBC1D10A;TBC1D10B",0.0712968475387604,0.0803690610091059
"TBC1D15;TBC1D17",-0.173472031105947,-0.0891321157085246
"TBX2;TBX3",0.0252110522588063,0.184268838978571
"TCP11L1;TCP11L2",0.0337763249657802,0.0348682273815418
"TET1;TET2",0.0557793947997149,0.0921806733117692
"THRA;THRB",-0.113199663497273,-0.122961515702546
"TIA1;TIAL1",-0.561799961154553,-0.458566195843782
"TIAM1;TIAM2",-0.0440809566101945,0.0538581199043131
"TIMP3;TIMP4",0.342899859329678,0.353539769172791
"TJP2;TJP3",0.248591221095211,0.190556416539399
"TLK1;TLK2",-0.235778871911688,-0.186208676217385
"TLN1;TLN2",-0.288850305073127,-0.306904879245784
"TSPAN6;TSPAN7",-0.182099888502032,-0.219434749678769
"TMC5;TMC6",0.0501466234534588,0.0162110000134829
"TMC7;TMC8",-0.0131136172146121,-0.02546975712156
"TMEM50A;TMEM50B",0.0376491369254284,-0.043818739453135
"TMEM59;TMEM59L",-0.0823205558142381,-0.170764565823295
"TMEM184A;TMEM184B",-0.136991878897704,-0.0735747260711904
"TMUB1;TMUB2",-0.0397892399185117,-0.113481866090363
"TMX1;TMX4",-0.0852271487964539,-0.091049311604915
"TNK1;TNK2",-0.0193686265040862,-0.0429043621659203
"TNKS;TNKS2",-0.0372845809744629,-0.079935786807551
"TNPO1;TNPO2",0.927262664186826,0.994738758691202
"TOB1;TOB2",0.00533732657006425,-0.0315770977509903
"TOMM40;TOMM40L",0.0835195991978465,0.125369360653226
"TOP1;TOP1MT",0.304329642534134,0.286616587456123
"TOP2A;TOP2B",-0.88310806068227,-0.880622784052269
"TOX;TOX2",-0.056070126853304,-0.0492254901035037
"TP53INP1;TP53INP2",0.010851653113701,-0.0325473941741118
"TPM1;TPM2",0.15796995949821,0.172129652089385
"TPST1;TPST2",-0.0116434419224207,0.00974277561590137
"TRAF3;TRAF5",-0.0503373553968929,-0.211334786352587
"TRAK1;TRAK2",-0.066853844371339,-0.0923819008348852
"TRIM35;TRIM72",-0.0059643457831392,-0.0768252508046369
"TSPAN4;TSPAN9",0.0376208174477174,-0.0255398304478354
"TSPAN13;TSPAN31",0.422505976873747,0.383048504162322
"TTC7A;TTC7B",0.00257206797069254,-0.0755416369015793
"TTC39A;TTC39B",0.0616232494722503,0.0431402852674977
"TTYH2;TTYH3",-0.0283140136554622,-0.162737117097257
"TWF1;TWF2",-0.243025357210391,-0.337790273139169
"TXNRD1;TXNRD3",0.0849860347841715,0.0138829287168903
"UAP1;UAP1L1",0.14822385156862,0.188418822000928
"UBA1;UBA7",-0.700582849045302,-0.609882723936526
"UBE2Q1;UBE2Q2",0.0173268264367544,0.0169960182474688
"UBE2V1;UBE2V2",0.0525739269887262,-0.0103313565046281
"UBQLN1;UBQLN4",0.0137188250759342,0.0627459876764925
"UBR1;UBR2",-0.287176621029814,-0.260099067714893
"UBTD1;UBTD2",0.0565075017513352,0.0380674737613681
"UCHL1;UCHL3",0.0842058320525935,0.0543581157170086
"UCK1;UCK2",-0.298667294491493,-0.380463654709008
"ULK1;ULK2",-0.0504843662667108,-0.0500709177626974
"UNC5B;UNC5C",-0.015089738931222,-0.0015025989783842
"UNC119;UNC119B",-0.0155593889480434,-0.02790289213512
"UNK;UNKL",-0.127322594629214,-0.202508813341573
"USP2;USP21",0.175597548485522,0.14995181760057
"USP12;USP46",-0.129826596762863,-0.195831207913666
"USP16;USP45",0.378099676952927,0.434734705390959
"USP31;USP43",0.328151733157914,0.35130737460918
"USP35;USP38",0.110371953253952,0.0689568481460144
"VAPA;VAPB",0.048368004293438,0.0729761649254192
"VASH1;VASH2",-0.111649337207695,-0.152075155807531
"VPS13A;VPS13C",0.259244369602888,0.272489342895411
"VPS37B;VPS37C",-0.168848440201061,-0.199942054944041
"WASF1;WASF2",0.370421409967933,0.372095861055715
"WIPI1;WIPI2",-0.0617236634563336,-0.0803444824819324
"WSB1;WSB2",-0.0694950121797157,-0.0294032387661383
"WWC1;WWC2",-0.136628452273765,-0.168998661992897
"XYLT1;XYLT2",-0.164627596510933,-0.285099225176954
"YIF1A;YIF1B",-0.0597837248197683,-0.0308875244989568
"YIPF1;YIPF2",0.329545972939884,0.234119402163376
"ZCCHC11;ZCCHC6",0.00777870770087979,0.0283035092496923
"ZDHHC14;ZDHHC18",0.21789900978969,0.235883323620301
"ZFR;ZFR2",0.409900909229911,0.507014583454896
"ZFYVE16;ZFYVE9",0.252483176786145,0.288325439099111
"ZMIZ1;ZMIZ2",-0.16959363722443,-0.162856657417154
"ZNF503;ZNF703",-0.167236631227259,-0.121587431856492
